valid_time	latitude	longitude	tcc
1514764800	32.42	72.17	0.0
1514764800	32.42	72.42	0.0
1514764800	32.42	72.67	0.0
1514764800	32.17	72.17	0.0
1514764800	32.17	72.42	0.0
1514764800	32.17	72.67	0.0
1514764800	31.92	72.17	0.0
1514764800	31.92	72.42	0.0
1514764800	31.92	72.67	0.0
1514768400	32.42	72.17	0.0
1514768400	32.42	72.42	0.0
1514768400	32.42	72.67	0.0
1514768400	32.17	72.17	0.0
1514768400	32.17	72.42	0.0
1514768400	32.17	72.67	0.0
1514768400	31.92	72.17	0.0
1514768400	31.92	72.42	0.0
1514768400	31.92	72.67	0.0
1514772000	32.42	72.17	0.0
1514772000	32.42	72.42	0.0
1514772000	32.42	72.67	0.0
1514772000	32.17	72.17	0.0
1514772000	32.17	72.42	0.0
1514772000	32.17	72.67	0.0
1514772000	31.92	72.17	0.0
1514772000	31.92	72.42	0.0
1514772000	31.92	72.67	0.0
1514775600	32.42	72.17	0.0
1514775600	32.42	72.42	0.0
1514775600	32.42	72.67	0.0
1514775600	32.17	72.17	0.0
1514775600	32.17	72.42	0.0
1514775600	32.17	72.67	0.0
1514775600	31.92	72.17	0.0
1514775600	31.92	72.42	0.0
1514775600	31.92	72.67	0.0
1514779200	32.42	72.17	0.0
1514779200	32.42	72.42	0.0
1514779200	32.42	72.67	0.0
1514779200	32.17	72.17	0.0
1514779200	32.17	72.42	0.0
1514779200	32.17	72.67	0.0
1514779200	31.92	72.17	0.0
1514779200	31.92	72.42	0.0
1514779200	31.92	72.67	0.0
1514782800	32.42	72.17	0.0
1514782800	32.42	72.42	0.0
1514782800	32.42	72.67	0.0
1514782800	32.17	72.17	0.0
1514782800	32.17	72.42	0.0
1514782800	32.17	72.67	0.0
1514782800	31.92	72.17	0.0
1514782800	31.92	72.42	0.0
1514782800	31.92	72.67	0.0
1514786400	32.42	72.17	0.0
1514786400	32.42	72.42	0.0
1514786400	32.42	72.67	0.0
1514786400	32.17	72.17	0.0
1514786400	32.17	72.42	0.0
1514786400	32.17	72.67	0.0
1514786400	31.92	72.17	0.0
1514786400	31.92	72.42	0.0
1514786400	31.92	72.67	0.0
1514790000	32.42	72.17	0.0
1514790000	32.42	72.42	0.0
1514790000	32.42	72.67	0.0
1514790000	32.17	72.17	0.0
1514790000	32.17	72.42	0.0
1514790000	32.17	72.67	0.0
1514790000	31.92	72.17	0.0
1514790000	31.92	72.42	0.0
1514790000	31.92	72.67	0.0
1514793600	32.42	72.17	0.0
1514793600	32.42	72.42	0.0
1514793600	32.42	72.67	0.0
1514793600	32.17	72.17	0.0
1514793600	32.17	72.42	0.0
1514793600	32.17	72.67	0.0
1514793600	31.92	72.17	0.0
1514793600	31.92	72.42	0.0
1514793600	31.92	72.67	0.0
1514797200	32.42	72.17	0.0
1514797200	32.42	72.42	0.0
1514797200	32.42	72.67	0.0
1514797200	32.17	72.17	0.0
1514797200	32.17	72.42	0.0
1514797200	32.17	72.67	0.0
1514797200	31.92	72.17	0.0
1514797200	31.92	72.42	0.0
1514797200	31.92	72.67	0.0
1514800800	32.42	72.17	0.0
1514800800	32.42	72.42	0.0
1514800800	32.42	72.67	0.0
1514800800	32.17	72.17	0.0
1514800800	32.17	72.42	0.0
1514800800	32.17	72.67	0.0
1514800800	31.92	72.17	0.0
1514800800	31.92	72.42	0.0
1514800800	31.92	72.67	0.0
1514804400	32.42	72.17	0.0
1514804400	32.42	72.42	0.0
1514804400	32.42	72.67	0.0
1514804400	32.17	72.17	0.0
1514804400	32.17	72.42	0.0
1514804400	32.17	72.67	0.0
1514804400	31.92	72.17	0.0
1514804400	31.92	72.42	0.0
1514804400	31.92	72.67	0.0
1514808000	32.42	72.17	0.0
1514808000	32.42	72.42	0.0
1514808000	32.42	72.67	0.0
1514808000	32.17	72.17	0.0
1514808000	32.17	72.42	0.0
1514808000	32.17	72.67	0.0
1514808000	31.92	72.17	0.0
1514808000	31.92	72.42	0.0
1514808000	31.92	72.67	0.0
1514811600	32.42	72.17	0.0
1514811600	32.42	72.42	0.0
1514811600	32.42	72.67	0.0
1514811600	32.17	72.17	0.0
1514811600	32.17	72.42	0.0
1514811600	32.17	72.67	0.0
1514811600	31.92	72.17	0.0
1514811600	31.92	72.42	0.0
1514811600	31.92	72.67	0.0
1514815200	32.42	72.17	0.0
1514815200	32.42	72.42	0.0
1514815200	32.42	72.67	0.0
1514815200	32.17	72.17	0.0
1514815200	32.17	72.42	0.0
1514815200	32.17	72.67	0.0
1514815200	31.92	72.17	0.0
1514815200	31.92	72.42	0.0
1514815200	31.92	72.67	0.0
1514818800	32.42	72.17	0.0
1514818800	32.42	72.42	0.0
1514818800	32.42	72.67	0.0
1514818800	32.17	72.17	0.0
1514818800	32.17	72.42	0.0
1514818800	32.17	72.67	0.0
1514818800	31.92	72.17	0.0
1514818800	31.92	72.42	0.0
1514818800	31.92	72.67	0.0
1514822400	32.42	72.17	0.0
1514822400	32.42	72.42	0.0
1514822400	32.42	72.67	0.0
1514822400	32.17	72.17	0.0
1514822400	32.17	72.42	0.0
1514822400	32.17	72.67	0.0
1514822400	31.92	72.17	0.0
1514822400	31.92	72.42	0.0
1514822400	31.92	72.67	0.0
1514826000	32.42	72.17	0.0
1514826000	32.42	72.42	0.0
1514826000	32.42	72.67	0.0
1514826000	32.17	72.17	0.0
1514826000	32.17	72.42	0.0
1514826000	32.17	72.67	0.0
1514826000	31.92	72.17	0.0
1514826000	31.92	72.42	0.0
1514826000	31.92	72.67	0.0
1514829600	32.42	72.17	0.0
1514829600	32.42	72.42	0.0
1514829600	32.42	72.67	0.0
1514829600	32.17	72.17	0.0
1514829600	32.17	72.42	0.0
1514829600	32.17	72.67	0.0
1514829600	31.92	72.17	0.0
1514829600	31.92	72.42	0.0
1514829600	31.92	72.67	0.0
1514833200	32.42	72.17	0.0
1514833200	32.42	72.42	0.0
1514833200	32.42	72.67	0.0
1514833200	32.17	72.17	0.0
1514833200	32.17	72.42	0.0
1514833200	32.17	72.67	0.0
1514833200	31.92	72.17	0.0
1514833200	31.92	72.42	0.0
1514833200	31.92	72.67	0.0
1514836800	32.42	72.17	0.0
1514836800	32.42	72.42	0.0
1514836800	32.42	72.67	0.0
1514836800	32.17	72.17	0.0
1514836800	32.17	72.42	0.0
1514836800	32.17	72.67	0.0
1514836800	31.92	72.17	0.0
1514836800	31.92	72.42	0.0
1514836800	31.92	72.67	0.0
1514840400	32.42	72.17	0.0
1514840400	32.42	72.42	0.0
1514840400	32.42	72.67	0.0
1514840400	32.17	72.17	0.0
1514840400	32.17	72.42	0.0
1514840400	32.17	72.67	0.0
1514840400	31.92	72.17	0.0
1514840400	31.92	72.42	0.0
1514840400	31.92	72.67	0.0
1514844000	32.42	72.17	0.0
1514844000	32.42	72.42	0.0
1514844000	32.42	72.67	0.0
1514844000	32.17	72.17	0.0
1514844000	32.17	72.42	0.0
1514844000	32.17	72.67	0.0
1514844000	31.92	72.17	0.0
1514844000	31.92	72.42	0.0
1514844000	31.92	72.67	0.0
1514847600	32.42	72.17	0.0
1514847600	32.42	72.42	0.0
1514847600	32.42	72.67	0.0
1514847600	32.17	72.17	0.0
1514847600	32.17	72.42	0.0
1514847600	32.17	72.67	0.0
1514847600	31.92	72.17	0.0
1514847600	31.92	72.42	0.0
1514847600	31.92	72.67	0.0
1514851200	32.42	72.17	0.0
1514851200	32.42	72.42	0.0
1514851200	32.42	72.67	0.0
1514851200	32.17	72.17	0.0
1514851200	32.17	72.42	0.0
1514851200	32.17	72.67	0.0
1514851200	31.92	72.17	0.0
1514851200	31.92	72.42	0.0
1514851200	31.92	72.67	0.0
1514854800	32.42	72.17	0.0
1514854800	32.42	72.42	0.0
1514854800	32.42	72.67	0.0
1514854800	32.17	72.17	0.0
1514854800	32.17	72.42	0.0
1514854800	32.17	72.67	0.0
1514854800	31.92	72.17	0.0
1514854800	31.92	72.42	0.0
1514854800	31.92	72.67	0.0
1514858400	32.42	72.17	0.0
1514858400	32.42	72.42	0.0
1514858400	32.42	72.67	0.0
1514858400	32.17	72.17	0.0
1514858400	32.17	72.42	0.0
1514858400	32.17	72.67	0.0
1514858400	31.92	72.17	0.0
1514858400	31.92	72.42	0.0
1514858400	31.92	72.67	0.0
1514862000	32.42	72.17	0.0
1514862000	32.42	72.42	0.0
1514862000	32.42	72.67	2.8014183E-6
1514862000	32.17	72.17	0.0
1514862000	32.17	72.42	0.0
1514862000	32.17	72.67	0.0023440123
1514862000	31.92	72.17	0.0
1514862000	31.92	72.42	0.0
1514862000	31.92	72.67	0.0023442507
1514865600	32.42	72.17	0.011872292
1514865600	32.42	72.42	0.0
1514865600	32.42	72.67	0.0
1514865600	32.17	72.17	0.011904955
1514865600	32.17	72.42	0.0
1514865600	32.17	72.67	0.0
1514865600	31.92	72.17	0.0
1514865600	31.92	72.42	0.0
1514865600	31.92	72.67	0.0
1514869200	32.42	72.17	0.38521802
1514869200	32.42	72.42	0.17638625
1514869200	32.42	72.67	0.048571
1514869200	32.17	72.17	0.38942182
1514869200	32.17	72.42	0.1768669
1514869200	32.17	72.67	0.045153033
1514869200	31.92	72.17	0.25477827
1514869200	31.92	72.42	0.16040267
1514869200	31.92	72.67	0.03069533
1514872800	32.42	72.17	0.5623869
1514872800	32.42	72.42	0.59519327
1514872800	32.42	72.67	0.4812864
1514872800	32.17	72.17	0.46536386
1514872800	32.17	72.42	0.5049604
1514872800	32.17	72.67	0.40682352
1514872800	31.92	72.17	0.3083433
1514872800	31.92	72.42	0.40143716
1514872800	31.92	72.67	0.3055433
