valid_time	latitude	longitude	tcc
1420070400	32.42	72.17	0.1651184
1420070400	32.42	72.42	0.15096205
1420070400	32.42	72.67	0.14100379
1420070400	32.17	72.17	0.15495795
1420070400	32.17	72.42	0.1396591
1420070400	32.17	72.67	0.11599654
1420070400	31.92	72.17	0.13162345
1420070400	31.92	72.42	0.11681098
1420070400	31.92	72.67	0.09307784
1420074000	32.42	72.17	0.15311015
1420074000	32.42	72.42	0.16896594
1420074000	32.42	72.67	0.15113223
1420074000	32.17	72.17	0.15171587
1420074000	32.17	72.42	0.16759455
1420074000	32.17	72.67	0.12879527
1420074000	31.92	72.17	0.15025294
1420074000	31.92	72.42	0.12906611
1420074000	31.92	72.67	0.089646935
1420077600	32.42	72.17	0.08768171
1420077600	32.42	72.42	0.07399458
1420077600	32.42	72.67	0.06061453
1420077600	32.17	72.17	0.08845419
1420077600	32.17	72.42	0.07472223
1420077600	32.17	72.67	0.04950041
1420077600	31.92	72.17	0.09150022
1420077600	31.92	72.42	0.05772871
1420077600	31.92	72.67	0.03192324
1420081200	32.42	72.17	0.11504373
1420081200	32.42	72.42	0.06469926
1420081200	32.42	72.67	0.043970194
1420081200	32.17	72.17	0.08750543
1420081200	32.17	72.42	0.041465845
1420081200	32.17	72.67	0.037975397
1420081200	31.92	72.17	0.057567682
1420081200	31.92	72.42	0.035430994
1420081200	31.92	72.67	0.031921472
1420084800	32.42	72.17	0.07281902
1420084800	32.42	72.42	0.051956438
1420084800	32.42	72.67	0.043194078
1420084800	32.17	72.17	0.03521564
1420084800	32.17	72.42	0.018722793
1420084800	32.17	72.67	0.010860703
1420084800	31.92	72.17	0.036741517
1420084800	31.92	72.42	0.008285782
1420084800	31.92	72.67	1.452181E-4
1420088400	32.42	72.17	0.00995267
1420088400	32.42	72.42	0.008190876
1420088400	32.42	72.67	0.010586744
1420088400	32.17	72.17	0.0069358405
1420088400	32.17	72.42	0.005168682
1420088400	32.17	72.67	0.008612042
1420088400	31.92	72.17	0.0028276497
1420088400	31.92	72.42	0.0065429267
1420088400	31.92	72.67	0.00973261
1420092000	32.42	72.17	0.022603028
1420092000	32.42	72.42	0.025812618
1420092000	32.42	72.67	0.028206341
1420092000	32.17	72.17	0.0095696375
1420092000	32.17	72.42	0.012793057
1420092000	32.17	72.67	0.013494961
1420092000	31.92	72.17	0.005312912
1420092000	31.92	72.42	0.0076250955
1420092000	31.92	72.67	0.008328907
1420095600	32.42	72.17	0.005603552
1420095600	32.42	72.42	0.002393484
1420095600	32.42	72.67	0.0
1420095600	32.17	72.17	0.0032218695
1420095600	32.17	72.42	0.0
1420095600	32.17	72.67	0.0
1420095600	31.92	72.17	0.0
1420095600	31.92	72.42	0.0
1420095600	31.92	72.67	0.0
1420099200	32.42	72.17	0.01522994
1420099200	32.42	72.42	0.0115151405
1420099200	32.42	72.67	0.0066390038
1420099200	32.17	72.17	0.0034852028
1420099200	32.17	72.42	0.004169941
1420099200	32.17	72.67	0.009652853
1420099200	31.92	72.17	0.0
1420099200	31.92	72.42	0.0
1420099200	31.92	72.67	0.004978895
1420102800	32.42	72.17	0.0
1420102800	32.42	72.42	0.0
1420102800	32.42	72.67	0.0
1420102800	32.17	72.17	0.0
1420102800	32.17	72.42	0.0
1420102800	32.17	72.67	0.0
1420102800	31.92	72.17	0.0
1420102800	31.92	72.42	0.0
1420102800	31.92	72.67	0.0
1420106400	32.42	72.17	0.0
1420106400	32.42	72.42	0.0
1420106400	32.42	72.67	2.8014183E-6
1420106400	32.17	72.17	0.0
1420106400	32.17	72.42	0.0
1420106400	32.17	72.67	0.0023440123
1420106400	31.92	72.17	0.0
1420106400	31.92	72.42	0.0
1420106400	31.92	72.67	0.0023442507
1420110000	32.42	72.17	0.0
1420110000	32.42	72.42	0.0
1420110000	32.42	72.67	0.0
1420110000	32.17	72.17	0.0
1420110000	32.17	72.42	0.0
1420110000	32.17	72.67	0.0
1420110000	31.92	72.17	0.0
1420110000	31.92	72.42	0.0
1420110000	31.92	72.67	0.0
1420113600	32.42	72.17	0.0
1420113600	32.42	72.42	0.0
1420113600	32.42	72.67	0.0
1420113600	32.17	72.17	0.0
1420113600	32.17	72.42	0.0
1420113600	32.17	72.67	0.0
1420113600	31.92	72.17	0.0
1420113600	31.92	72.42	0.0
1420113600	31.92	72.67	0.0
1420117200	32.42	72.17	0.0
1420117200	32.42	72.42	0.0
1420117200	32.42	72.67	0.0
1420117200	32.17	72.17	0.0
1420117200	32.17	72.42	0.0
1420117200	32.17	72.67	0.0
1420117200	31.92	72.17	0.0
1420117200	31.92	72.42	0.0
1420117200	31.92	72.67	0.0
1420120800	32.42	72.17	0.0
1420120800	32.42	72.42	0.0
1420120800	32.42	72.67	0.0
1420120800	32.17	72.17	0.0
1420120800	32.17	72.42	0.0
1420120800	32.17	72.67	0.0
1420120800	31.92	72.17	0.0
1420120800	31.92	72.42	0.0
1420120800	31.92	72.67	0.0
1420124400	32.42	72.17	0.0
1420124400	32.42	72.42	0.0
1420124400	32.42	72.67	0.0
1420124400	32.17	72.17	0.0
1420124400	32.17	72.42	0.0
1420124400	32.17	72.67	0.0
1420124400	31.92	72.17	0.0
1420124400	31.92	72.42	0.0
1420124400	31.92	72.67	0.0
1420128000	32.42	72.17	0.0
1420128000	32.42	72.42	0.0
1420128000	32.42	72.67	0.0
1420128000	32.17	72.17	0.0
1420128000	32.17	72.42	0.0
1420128000	32.17	72.67	0.0
1420128000	31.92	72.17	0.0
1420128000	31.92	72.42	0.0
1420128000	31.92	72.67	0.0
1420131600	32.42	72.17	0.0
1420131600	32.42	72.42	0.0
1420131600	32.42	72.67	0.0
1420131600	32.17	72.17	0.0
1420131600	32.17	72.42	0.0
1420131600	32.17	72.67	0.0
1420131600	31.92	72.17	0.0
1420131600	31.92	72.42	0.0
1420131600	31.92	72.67	0.0
1420135200	32.42	72.17	0.0
1420135200	32.42	72.42	0.0
1420135200	32.42	72.67	0.0
1420135200	32.17	72.17	0.0
1420135200	32.17	72.42	0.0
1420135200	32.17	72.67	0.0
1420135200	31.92	72.17	0.0
1420135200	31.92	72.42	0.0
1420135200	31.92	72.67	0.0
1420138800	32.42	72.17	0.0
1420138800	32.42	72.42	0.0
1420138800	32.42	72.67	0.0
1420138800	32.17	72.17	0.0
1420138800	32.17	72.42	0.0
1420138800	32.17	72.67	0.0
1420138800	31.92	72.17	0.0
1420138800	31.92	72.42	0.0
1420138800	31.92	72.67	0.0
1420142400	32.42	72.17	0.0
1420142400	32.42	72.42	0.0
1420142400	32.42	72.67	0.0
1420142400	32.17	72.17	0.0
1420142400	32.17	72.42	0.0
1420142400	32.17	72.67	0.0
1420142400	31.92	72.17	0.0
1420142400	31.92	72.42	0.0
1420142400	31.92	72.67	0.0
1420146000	32.42	72.17	0.0
1420146000	32.42	72.42	0.0
1420146000	32.42	72.67	0.0
1420146000	32.17	72.17	0.0
1420146000	32.17	72.42	0.0
1420146000	32.17	72.67	0.0
1420146000	31.92	72.17	0.0
1420146000	31.92	72.42	0.0
1420146000	31.92	72.67	0.0
1420149600	32.42	72.17	0.0
1420149600	32.42	72.42	0.0
1420149600	32.42	72.67	0.0
1420149600	32.17	72.17	0.0
1420149600	32.17	72.42	0.0
1420149600	32.17	72.67	0.0
1420149600	31.92	72.17	0.0
1420149600	31.92	72.42	0.0
1420149600	31.92	72.67	0.0
1420153200	32.42	72.17	0.0
1420153200	32.42	72.42	0.0
1420153200	32.42	72.67	0.0
1420153200	32.17	72.17	0.0
1420153200	32.17	72.42	0.0
1420153200	32.17	72.67	0.0
1420153200	31.92	72.17	0.0
1420153200	31.92	72.42	0.0
1420153200	31.92	72.67	0.0
1420156800	32.42	72.17	0.0
1420156800	32.42	72.42	0.0
1420156800	32.42	72.67	0.0
1420156800	32.17	72.17	0.0
1420156800	32.17	72.42	0.0
1420156800	32.17	72.67	0.0
1420156800	31.92	72.17	0.0
1420156800	31.92	72.42	0.0
1420156800	31.92	72.67	0.0
1420160400	32.42	72.17	0.0
1420160400	32.42	72.42	0.0
1420160400	32.42	72.67	0.0
1420160400	32.17	72.17	0.0
1420160400	32.17	72.42	0.0
1420160400	32.17	72.67	0.0
1420160400	31.92	72.17	0.0
1420160400	31.92	72.42	0.0
1420160400	31.92	72.67	0.0
1420164000	32.42	72.17	0.0
1420164000	32.42	72.42	0.0
1420164000	32.42	72.67	0.0
1420164000	32.17	72.17	0.0
1420164000	32.17	72.42	0.0
1420164000	32.17	72.67	0.0
1420164000	31.92	72.17	0.0
1420164000	31.92	72.42	0.0
1420164000	31.92	72.67	0.0
1420167600	32.42	72.17	0.0
1420167600	32.42	72.42	0.0
1420167600	32.42	72.67	0.0
1420167600	32.17	72.17	0.0
1420167600	32.17	72.42	0.0
1420167600	32.17	72.67	0.0
1420167600	31.92	72.17	0.0
1420167600	31.92	72.42	0.0
1420167600	31.92	72.67	0.0
1420171200	32.42	72.17	0.0
1420171200	32.42	72.42	0.0
1420171200	32.42	72.67	0.0
1420171200	32.17	72.17	0.0
1420171200	32.17	72.42	0.0
1420171200	32.17	72.67	0.0
1420171200	31.92	72.17	0.0
1420171200	31.92	72.42	0.0
1420171200	31.92	72.67	0.0
1420174800	32.42	72.17	0.0
1420174800	32.42	72.42	0.0
1420174800	32.42	72.67	0.0
1420174800	32.17	72.17	0.0
1420174800	32.17	72.42	0.0
1420174800	32.17	72.67	0.0
1420174800	31.92	72.17	0.0
1420174800	31.92	72.42	0.0
1420174800	31.92	72.67	0.0
1420178400	32.42	72.17	0.13761139
1420178400	32.42	72.42	0.08166504
1420178400	32.42	72.67	0.008899689
1420178400	32.17	72.17	0.048309326
1420178400	32.17	72.42	0.0
1420178400	32.17	72.67	0.0
1420178400	31.92	72.17	0.0
1420178400	31.92	72.42	0.0
1420178400	31.92	72.67	0.0
